---------------------------------
Intention: Pulse testing
Sensor: Ketek Sipm PM3315
Amplifire: ThorLabs AMP220
ND Filter: ThorLabs ND06A
Water volume: 7.0dl
Data acquisition: Redpitaya STEMlab 125-14
Redpitaya decimation:65536
Redpitaya trigger level:0.015
Redpitaya trigger delay:7000
Location: JSI TRIGA reactor (F4)
Pulse ID: 702
Date and time:18/11/2022 13:32:30
---------------------------------
Time,Voltage
0.6181732823028749,0.0133795
0.6186976023048282,0.0135081
0.6192219223067814,0.0135081
0.6197462423087347,0.0135081
0.6202705623106879,0.0136368
0.6207948823126411,0.0137654
0.6213192023145944,0.0137654
0.6218435223165476,0.01428
0.6223678423185008,0.0144087
0.6228921623204541,0.0149232
0.6234164823224073,0.0149232
0.6239408023243606,0.0147946
0.6244651223263138,0.0150519
0.6249894423282671,0.0151805
0.6255137623302204,0.0151805
0.6260380823321736,0.0153092
0.6265624023341269,0.0154378
0.6270867223360801,0.0153092
0.6276110423380333,0.0151805
0.6281353623399866,0.0154378
0.6286596823419398,0.0156951
0.629184002343893,0.0158238
0.6297083223458463,0.0160811
0.6302326423477995,0.0163384
0.6307569623497528,0.016467
0.631281282351706,0.016853
0.6318056023536592,0.016853
0.6323299223556125,0.016853
0.6328542423575657,0.016853
0.633378562359519,0.0173676
0.6339028823614722,0.0178822
0.6344272023634255,0.0181395
0.6349515223653788,0.0185254
0.635475842367332,0.0189114
0.6360001623692852,0.0192973
0.6365244823712385,0.0198119
0.6370488023731917,0.0204551
0.637573122375145,0.0210984
0.6380974423770982,0.0214843
0.6386217623790514,0.0218703
0.6391460823810047,0.0222562
0.6396704023829579,0.0227708
0.6401947223849112,0.0234141
0.6407190423868644,0.0238
0.6412433623888176,0.0243146
0.6417676823907709,0.0252151
0.6422920023927241,0.0261157
0.6428163223946773,0.0268876
0.6433406423966306,0.0275308
0.6438649623985839,0.0279168
0.6443892824005372,0.0286887
0.6449136024024904,0.0293319
0.6454379224044436,0.0301038
0.6459622424063969,0.030747
0.6464865624083501,0.0315189
0.6470108824103034,0.0322908
0.6475352024122566,0.0328054
0.6480595224142098,0.0338346
0.6485838424161631,0.0346065
0.6491081624181163,0.0357643
0.6496324824200695,0.0367935
0.6501568024220228,0.0379514
0.650681122423976,0.0391092
0.6512054424259293,0.0401384
0.6517297624278825,0.0411676
0.6522540824298357,0.0421968
0.6527784024317891,0.0430973
0.6533027224337423,0.0443838
0.6538270424356956,0.0460562
0.6543513624376488,0.0473427
0.654875682439602,0.0487579
0.6554000024415553,0.0504303
0.6559243224435085,0.0518454
0.6564486424454617,0.0535179
0.656972962447415,0.0551903
0.6574972824493682,0.0569914
0.6580216024513215,0.0589211
0.6585459224532747,0.0604649
0.6590702424552279,0.0621373
0.6595945624571812,0.0636811
0.6601188824591344,0.0656108
0.6606432024610877,0.0672833
0.6611675224630409,0.0689557
0.6616918424649941,0.0712714
0.6622161624669475,0.0734584
0.6627404824689007,0.0753881
0.663264802470854,0.0771892
0.6637891224728072,0.078733
0.6643134424747604,0.0807914
0.6648377624767137,0.0827211
0.6653620824786669,0.0843935
0.6658864024806201,0.0863233
0.6664107224825734,0.0879957
0.6669350424845266,0.0897968
0.6674593624864799,0.0912119
0.6679836824884331,0.0931416
0.6685080024903863,0.0950714
0.6690323224923396,0.0967438
0.6695566424942928,0.0984162
0.670080962496246,0.100217
0.6706052824981993,0.102018
0.6711296025001525,0.103562
0.6716539225021059,0.10472
0.6721782425040591,0.106007
0.6727025625060123,0.107036
0.6732268825079656,0.108451
0.6737512025099188,0.109609
0.6742755225118721,0.111024
0.6747998425138253,0.111667
0.6753241625157785,0.112954
0.6758484825177318,0.113597
0.676372802519685,0.114497
0.6768971225216383,0.115398
0.6774214425235915,0.115912
0.6779457625255447,0.116298
0.678470082527498,0.116813
0.6789944025294512,0.11707
0.6795187225314044,0.116942
0.6800430425333577,0.116813
0.680567362535311,0.116684
0.6810916825372643,0.116298
0.6816160025392175,0.116041
0.6821403225411707,0.115912
0.682664642543124,0.115527
0.6831889625450772,0.115269
0.6837132825470305,0.113725
0.6842376025489837,0.112954
0.6847619225509369,0.112053
0.6852862425528902,0.110767
0.6858105625548434,0.10948
0.6863348825567966,0.108322
0.6868592025587499,0.106778
0.6873835225607031,0.104977
0.6879078425626564,0.103434
0.6884321625646096,0.102147
0.6889564825665628,0.100603
0.6894808025685161,0.0990595
0.6900051225704694,0.0973871
0.6905294425724227,0.0957146
0.6910537625743759,0.0939135
0.6915780825763291,0.0921125
0.6921024025782824,0.0899254
0.6926267225802356,0.0878671
0.6931510425821888,0.086066
0.6936753625841421,0.0843935
0.6941996825860953,0.0828498
0.6947240025880486,0.0807914
0.6952483225900018,0.0792476
0.695772642591955,0.0774465
0.6962969625939083,0.0755168
0.6968212825958615,0.0741016
0.6973456025978148,0.0726865
0.697869922599768,0.0707568
0.6983942426017212,0.069213
0.6989185626036746,0.0674119
0.6994428826056278,0.0656108
0.699967202607581,0.0638097
0.7004915226095343,0.062266
0.7010158426114875,0.0607222
0.7015401626134408,0.0590497
0.702064482615394,0.0580206
0.7025888026173472,0.0568627
0.7031131226193005,0.0553189
0.7036374426212537,0.0537752
0.704161762623207,0.0521027
0.7046860826251602,0.0510735
0.7052104026271134,0.0495297
0.7057347226290667,0.0481146
0.7062590426310199,0.0469568
0.7067833626329731,0.0452843
0.7073076826349264,0.0439979
0.7078320026368796,0.04284
0.708356322638833,0.0416822
0.7088806426407862,0.0407816
0.7094049626427394,0.0396238
0.7099292826446927,0.0387233
0.7104536026466459,0.0378227
0.7109779226485992,0.0367935
0.7115022426505524,0.035893
0.7120265626525056,0.0346065
0.7125508826544589,0.033706
0.7130752026564121,0.0326768
0.7135995226583653,0.0321622
0.7141238426603186,0.0315189
0.7146481626622718,0.030747
0.7151724826642251,0.0302324
0.7156968026661783,0.0297178
0.7162211226681315,0.0288173
0.7167454426700848,0.02856
0.717269762672038,0.0283027
0.7177940826739914,0.0277881
0.7183184026759446,0.0271449
0.7188427226778978,0.0267589
0.7193670426798511,0.0261157
0.7198913626818043,0.0256011
0.7204156826837576,0.0250865
0.7209400026857108,0.0247005
0.721464322687664,0.024186
0.7219886426896173,0.0243146
0.7225129626915705,0.0240573
0.7230372826935237,0.0239287
0.723561602695477,0.0232854
0.7240859226974302,0.0228995
0.7246102426993835,0.0226422
0.7251345627013367,0.0221276
0.7256588827032899,0.0217416
0.7261832027052432,0.0214843
0.7267075227071965,0.0210984
0.7272318427091498,0.0205838
0.727756162711103,0.0201978
0.7282804827130562,0.0199405
0.7288048027150095,0.0196832
0.7293291227169627,0.0195546
0.729853442718916,0.019426
0.7303777627208692,0.0192973
0.7309020827228224,0.01904
0.7314264027247757,0.0187827
0.7319507227267289,0.0182681
0.7324750427286821,0.0180108
0.7329993627306354,0.0174962
0.7335236827325886,0.0177535
0.7340480027345418,0.0177535
0.7345723227364951,0.0173676
0.7350966427384483,0.0173676
0.7356209627404016,0.0173676
0.7361452827423549,0.0172389
0.7366696027443081,0.0172389
0.7371939227462614,0.0174962
0.7377182427482146,0.0174962
0.7382425627501679,0.0174962
0.7387668827521211,0.0172389
0.7392912027540743,0.0172389
0.7398155227560276,0.0171103
0.7403398427579808,0.0169816
0.740864162759934,0.0167243
0.7413884827618873,0.0167243
0.7419128027638405,0.0171103
0.7424371227657938,0.0171103
0.742961442767747,0.0173676
0.7434857627697002,0.0169816
0.7440100827716535,0.0167243
0.7445344027736067,0.0169816
0.74505872277556,0.0167243
0.7455830427775133,0.016467
0.7461073627794665,0.016467
0.7466316827814198,0.0163384
0.747156002783373,0.0160811
0.7476803227853263,0.0158238
0.7482046427872795,0.0156951
0.7487289627892327,0.0158238
0.749253282791186,0.0158238
0.7497776027931392,0.0158238
0.7503019227950924,0.0158238
0.7508262427970457,0.0158238
0.7513505627989989,0.0158238
0.7518748828009522,0.0154378
0.7523992028029054,0.0151805
0.7529235228048586,0.0149232
0.7534478428068119,0.0150519
0.7539721628087651,0.0153092
0.7544964828107185,0.0151805
0.7550208028126717,0.0151805
0.7555451228146249,0.0153092
0.7560694428165782,0.0151805
0.7565937628185314,0.0153092
0.7571180828204847,0.0155665
0.7576424028224379,0.0158238
0.7581667228243911,0.0156951
0.7586910428263444,0.0156951
0.7592153628282976,0.0155665
0.7597396828302508,0.0156951
0.7602640028322041,0.0155665
0.7607883228341573,0.0155665
0.7613126428361106,0.0154378
0.7618369628380638,0.0158238
0.762361282840017,0.0159524
0.7628856028419703,0.0162097
0.7634099228439235,0.0159524
0.7639342428458769,0.0158238
0.7644585628478301,0.0159524
0.7649828828497833,0.0158238
0.7655072028517366,0.0155665
0.7660315228536898,0.0156951
0.766555842855643,0.0155665
0.7670801628575963,0.0151805
0.7676044828595495,0.0150519
0.7681288028615028,0.0150519
0.768653122863456,0.0150519
0.7691774428654092,0.0151805
0.7697017628673625,0.0151805
0.7702260828693157,0.0151805
0.770750402871269,0.0151805
0.7712747228732222,0.0151805
0.7717990428751754,0.0149232
0.7723233628771287,0.014666
0.7728476828790819,0.01428
0.7733720028810352,0.0145373
0.7738963228829885,0.0145373
0.7744206428849417,0.0145373
0.774944962886895,0.014666
0.7754692828888482,0.0149232
0.7759936028908014,0.0147946
0.7765179228927547,0.0149232
0.7770422428947079,0.0151805
0.7775665628966612,0.0153092
0.7780908828986144,0.0154378
0.7786152029005676,0.0153092
0.7791395229025209,0.0153092
0.7796638429044741,0.0151805
0.7801881629064273,0.0153092
0.7807124829083806,0.0151805
0.7812368029103338,0.0151805
0.781761122912287,0.0154378
0.7822854429142404,0.0156951
0.7828097629161936,0.0159524
0.7833340829181469,0.0158238
0.7838584029201001,0.0155665
0.7843827229220534,0.0155665
0.7849070429240066,0.0155665
0.7854313629259598,0.0154378
0.7859556829279131,0.0154378
0.7864800029298663,0.0154378
0.7870043229318195,0.0151805
0.7875286429337728,0.0149232
0.788052962935726,0.0149232
0.7885772829376793,0.0149232
0.7891016029396325,0.0149232
0.7896259229415857,0.0149232
0.790150242943539,0.0150519
0.7906745629454922,0.0149232
0.7911988829474454,0.0150519
0.7917232029493988,0.0147946
0.792247522951352,0.0144087
0.7927718429533053,0.0141514
0.7932961629552585,0.01428
0.7938204829572117,0.0145373
0.794344802959165,0.0144087
0.7948691229611182,0.0144087
0.7953934429630715,0.014666
0.7959177629650247,0.0145373
0.7964420829669779,0.014666
0.7969664029689312,0.0149232
0.7974907229708844,0.0151805
0.7980150429728377,0.0151805
0.7985393629747909,0.0151805
0.7990636829767441,0.0151805
0.7995880029786974,0.0150519
0.8001123229806506,0.0151805
0.8006366429826038,0.0150519
0.8011609629845572,0.0150519
0.8016852829865104,0.0153092
0.8022096029884637,0.0154378
0.8027339229904169,0.0156951
0.8032582429923701,0.0156951
0.8037825629943234,0.0154378
0.8043068829962766,0.0154378
0.8048312029982299,0.0155665
0.8053555230001831,0.0153092
0.8058798430021363,0.0153092
0.8064041630040896,0.0153092
0.8069284830060428,0.0150519
0.807452803007996,0.0147946
0.8079771230099493,0.014666
0.8085014430119025,0.0147946
0.8090257630138558,0.0147946
0.809550083015809,0.0147946
0.8100744030177623,0.0147946
0.8105987230197156,0.0149232
0.8111230430216688,0.0147946
0.8116473630236221,0.014666
0.8121716830255753,0.01428
0.8126960030275285,0.0141514
0.8132203230294818,0.0140227
0.813744643031435,0.0144087
0.8142689630333882,0.01428
0.8147932830353415,0.01428
0.8153176030372947,0.0144087
0.815841923039248,0.0145373
0.8163662430412012,0.0144087
0.8168905630431544,0.0147946
0.8174148830451077,0.0150519
0.8179392030470609,0.0151805
0.8184635230490142,0.0150519
0.8189878430509674,0.0150519
0.8195121630529207,0.0150519
0.820036483054874,0.0150519
0.8205608030568272,0.0150519
0.8210851230587805,0.0149232
0.8216094430607337,0.0150519
0.8221337630626869,0.0154378
0.8226580830646402,0.0155665
0.8231824030665934,0.0155665
0.8237067230685466,0.0153092
0.8242310430704999,0.0153092
0.8247553630724531,0.0154378
0.8252796830744064,0.0153092
0.8258040030763596,0.0151805
0.8263283230783128,0.0153092
0.8268526430802661,0.0150519
0.8273769630822193,0.0147946
0.8279012830841725,0.0145373
0.8284256030861258,0.0145373
0.8289499230880791,0.0145373
0.8294742430900324,0.014666
0.8299985630919856,0.014666
0.8305228830939388,0.014666
0.8310472030958921,0.0147946
0.8315715230978453,0.0145373
0.8320958430997986,0.0141514
0.8326201631017518,0.0140227
0.833144483103705,0.0140227
0.8336688031056583,0.01428
0.8341931231076115,0.01428
0.8347174431095647,0.0141514
0.835241763111518,0.0144087
0.8357660831134712,0.0144087
0.8362904031154245,0.01428
0.8368147231173777,0.014666
0.8373390431193309,0.0149232
0.8378633631212843,0.0150519
0.8383876831232375,0.0150519
0.8389120031251908,0.0149232
0.839436323127144,0.0149232
0.8399606431290972,0.0149232
0.8404849631310505,0.0149232
0.8410092831330037,0.0147946
0.841533603134957,0.0149232
0.8420579231369102,0.0153092
0.8425822431388634,0.0154378
0.8431065631408167,0.0155665
0.8436308831427699,0.0153092
0.8441552031447231,0.0151805
0.8446795231466764,0.0154378
0.8452038431486296,0.0151805
0.8457281631505829,0.0150519
0.8462524831525361,0.0151805
0.8467768031544893,0.0149232
0.8473011231564427,0.014666
0.8478254431583959,0.0145373
0.8483497631603492,0.0144087
0.8488740831623024,0.0145373
0.8493984031642556,0.0145373
0.8499227231662089,0.0145373
0.8504470431681621,0.014666
0.8509713631701153,0.0145373
0.8514956831720686,0.014666
0.8520200031740218,0.0141514
0.8525443231759751,0.0140227
0.8530686431779283,0.0138941
0.8535929631798815,0.0141514
0.8541172831818348,0.01428
0.854641603183788,0.0141514
0.8551659231857413,0.01428
0.8556902431876945,0.01428
0.8562145631896477,0.01428
0.8567388831916011,0.0144087
0.8572632031935543,0.0147946
0.8577875231955076,0.0149232
0.8583118431974608,0.0149232
0.858836163199414,0.0149232
0.8593604832013673,0.0147946
0.8598848032033205,0.0147946
0.8604091232052737,0.0147946
0.860933443207227,0.014666
0.8614577632091802,0.0147946
0.8619820832111335,0.0151805
0.8625064032130867,0.0153092
0.8630307232150399,0.0155665
0.8635550432169932,0.0151805
0.8640793632189464,0.0151805
0.8646036832208996,0.0153092
0.8651280032228529,0.0151805
0.8656523232248062,0.0149232
0.8661766432267595,0.0150519
0.8667009632287127,0.0149232
0.8672252832306659,0.0145373
0.8677496032326192,0.0144087
0.8682739232345724,0.01428
0.8687982432365257,0.0144087
0.8693225632384789,0.0144087
0.8698468832404321,0.0144087
0.8703712032423854,0.0144087
0.8708955232443386,0.0144087
0.8714198432462918,0.0145373
0.8719441632482451,0.0140227
0.8724684832501983,0.0138941
0.8729928032521516,0.0136368
0.8735171232541048,0.0140227
0.874041443256058,0.0141514
0.8745657632580113,0.0140227
0.8750900832599646,0.0141514
0.8756144032619179,0.0141514
0.8761387232638711,0.0141514
0.8766630432658243,0.01428
0.8771873632677776,0.0145373
0.8777116832697308,0.0147946
0.878236003271684,0.0147946
0.8787603232736373,0.0147946
0.8792846432755905,0.0145373
0.8798089632775438,0.014666
0.880333283279497,0.0145373
0.8808576032814502,0.0145373
0.8813819232834035,0.0145373
0.8819062432853567,0.0150519
0.88243056328731,0.0151805
0.8829548832892632,0.0154378
0.8834792032912164,0.0151805
0.8840035232931697,0.0150519
0.884527843295123,0.0151805
0.8850521632970763,0.0150519
0.8855764832990295,0.0149232
0.8861008033009827,0.0149232
0.886625123302936,0.0147946
0.8871494433048892,0.0144087
0.8876737633068424,0.01428
0.8881980833087957,0.01428
0.8887224033107489,0.01428
0.8892467233127022,0.01428
0.8897710433146554,0.01428
0.8902953633166086,0.0144087
0.8908196833185619,0.0144087
0.8913440033205151,0.0144087
0.8918683233224683,0.0140227
0.8923926433244216,0.0138941
0.8929169633263748,0.0136368
0.8934412833283282,0.0137654
0.8939656033302814,0.0140227
0.8944899233322346,0.0138941
0.8950142433341879,0.0140227
0.8955385633361411,0.0140227
0.8960628833380944,0.0140227
0.8965872033400476,0.0141514
0.8971115233420008,0.0144087
0.8976358433439541,0.0145373
0.8981601633459073,0.0145373
0.8986844833478606,0.0145373
0.8992088033498138,0.0144087
0.899733123351767,0.0145373
0.9002574433537203,0.0145373
0.9007817633556735,0.0145373
0.9013060833576267,0.0144087
0.90183040335958,0.0147946
0.9023547233615332,0.0150519
0.9028790433634866,0.0153092
0.9034033633654398,0.0150519
0.903927683367393,0.0149232
0.9044520033693463,0.0150519
0.9049763233712995,0.0150519
0.9055006433732528,0.0147946
0.906024963375206,0.0147946
0.9065492833771592,0.014666
0.9070736033791125,0.0144087
0.9075979233810657,0.0141514
0.908122243383019,0.0141514
0.9086465633849722,0.0141514
0.9091708833869254,0.01428
0.9096952033888787,0.01428
0.9102195233908319,0.01428
0.9107438433927851,0.01428
0.9112681633947384,0.01428
0.9117924833966916,0.0140227
0.912316803398645,0.0137654
0.9128411234005982,0.0136368
0.9133654434025514,0.0137654
0.9138897634045047,0.0138941
0.9144140834064579,0.0137654
0.9149384034084111,0.0138941
0.9154627234103644,0.0140227
0.9159870434123176,0.0140227
0.9165113634142709,0.0140227
0.9170356834162241,0.01428
0.9175600034181773,0.0145373
0.9180843234201306,0.0145373
0.9186086434220838,0.0145373
0.919132963424037,0.0144087
0.9196572834259903,0.0144087
0.9201816034279435,0.0144087
0.9207059234298968,0.0144087
0.9212302434318501,0.0144087
0.9217545634338034,0.014666
0.9222788834357566,0.0149232
0.9228032034377098,0.0151805
0.9233275234396631,0.0150519
0.9238518434416163,0.0149232
0.9243761634435695,0.0149232
0.9249004834455228,0.0149232
0.925424803447476,0.014666
0.9259491234494293,0.0145373
0.9264734434513825,0.014666
0.9269977634533357,0.0144087
0.927522083455289,0.0141514
0.9280464034572422,0.0141514
0.9285707234591954,0.0141514
0.9290950434611487,0.0141514
0.9296193634631019,0.01428
0.9301436834650552,0.01428
0.9306680034670085,0.0141514
0.9311923234689617,0.0141514
0.931716643470915,0.0140227
0.9322409634728682,0.0137654
0.9327652834748215,0.0136368
0.9332896034767747,0.0136368
0.9338139234787279,0.0138941
0.9343382434806812,0.0138941
0.9348625634826344,0.0137654
0.9353868834845877,0.0138941
0.9359112034865409,0.0138941
0.9364355234884941,0.0138941
0.9369598434904474,0.0141514
0.9374841634924006,0.0144087
0.9380084834943538,0.0144087
0.9385328034963071,0.0144087
0.9390571234982603,0.0144087
0.9395814435002137,0.01428
0.9401057635021669,0.01428
0.9406300835041201,0.01428
0.9411544035060734,0.01428
0.9416787235080266,0.0145373
0.9422030435099799,0.0149232
0.9427273635119331,0.0150519
0.9432516835138863,0.0150519
0.9437760035158396,0.0147946
0.9443003235177928,0.0147946
0.944824643519746,0.0149232
0.9453489635216993,0.014666
0.9458732835236525,0.0145373
0.9463976035256058,0.0145373
0.946921923527559,0.0144087
0.9474462435295122,0.0140227
0.9479705635314655,0.0140227
0.9484948835334187,0.0140227
0.9490192035353721,0.0141514
0.9495435235373253,0.0140227
0.9500678435392785,0.0141514
0.9505921635412318,0.0141514
0.951116483543185,0.0141514
0.9516408035451382,0.0140227
0.9521651235470915,0.0136368
0.9526894435490447,0.0135081
0.953213763550998,0.0133795
0.9537380835529512,0.0136368
0.9542624035549044,0.0137654
0.9547867235568577,0.0136368
0.9553110435588109,0.0138941
0.9558353635607642,0.0138941
0.9563596835627174,0.0138941
0.9568840035646706,0.0141514
0.9574083235666239,0.0144087
0.9579326435685771,0.0144087
0.9584569635705305,0.0144087
0.9589812835724837,0.0144087
0.9595056035744369,0.0144087
0.9600299235763902,0.01428
0.9605542435783434,0.01428
0.9610785635802966,0.01428
0.9616028835822499,0.0144087
0.9621272035842031,0.014666
0.9626515235861564,0.0149232
0.9631758435881096,0.0150519
0.9637001635900628,0.0147946
0.9642244835920161,0.0147946
0.9647488035939693,0.0149232
0.9652731235959225,0.0145373
0.9657974435978758,0.0144087
0.966321763599829,0.0145373
0.9668460836017823,0.01428
0.9673704036037356,0.0140227
0.9678947236056888,0.0138941
0.9684190436076421,0.0140227
0.9689433636095953,0.0140227
0.9694676836115486,0.0140227
0.9699920036135018,0.0140227
0.970516323615455,0.0141514
0.9710406436174083,0.0140227
0.9715649636193615,0.0140227
0.9720892836213147,0.0136368
0.972613603623268,0.0135081
0.9731379236252212,0.0133795
0.9736622436271745,0.0136368
0.9741865636291277,0.0137654
0.9747108836310809,0.0135081
0.9752352036330342,0.0137654
0.9757595236349874,0.0138941
0.9762838436369407,0.0137654
0.976808163638894,0.0140227
0.9773324836408472,0.01428
0.9778568036428005,0.0144087
0.9783811236447537,0.0144087
0.978905443646707,0.01428
0.9794297636486602,0.01428
0.9799540836506134,0.01428
0.9804784036525667,0.0141514
0.9810027236545199,0.0141514
0.9815270436564731,0.01428
0.9820513636584264,0.0145373
0.9825756836603796,0.0147946
0.9831000036623329,0.0150519
0.9836243236642861,0.014666
0.9841486436662393,0.0145373
0.9846729636681926,0.014666
0.9851972836701458,0.0145373
0.985721603672099,0.0144087
0.9862459236740524,0.0144087
0.9867702436760056,0.01428
0.9872945636779589,0.0140227
0.9878188836799121,0.0138941
0.9883432036818653,0.0138941
0.9888675236838186,0.0138941
0.9893918436857718,0.0140227
0.9899161636877251,0.0140227
0.9904404836896783,0.0140227
0.9909648036916315,0.0140227
0.9914891236935848,0.0140227
0.992013443695538,0.0136368
0.9925377636974912,0.0135081
0.9930620836994445,0.0132508
0.9935864037013977,0.0135081
0.994110723703351,0.0136368
0.9946350437053042,0.0135081
0.9951593637072575,0.0136368
0.9956836837092108,0.0137654
0.996208003711164,0.0136368
0.9967323237131173,0.0138941
0.9972566437150705,0.0141514
0.9977809637170237,0.01428
0.998305283718977,0.01428
0.9988296037209302,0.01428
0.9993539237228835,0.01428
0.9998782437248367,0.0141514
1.00040256372679,0.0141514
1.0009268837287433,0.0141514
1.0014512037306964,0.0141514
1.0019755237326498,0.0145373
1.0024998437346029,0.014666
1.0030241637365562,0.0150519
1.0035484837385094,0.014666
1.0040728037404627,0.0144087
1.0045971237424158,0.014666
1.0051214437443692,0.0144087
1.0056457637463223,0.0144087
1.0061700837482757,0.0144087
1.0066944037502288,0.01428
1.0072187237521821,0.0140227
1.0077430437541353,0.0137654
1.0082673637560886,0.0138941
1.0087916837580417,0.0138941
1.009316003759995,0.0140227
1.0098403237619484,0.0140227
1.0103646437639016,0.0140227
1.010888963765855,0.0138941
1.011413283767808,0.0140227
1.0119376037697614,0.0136368
1.0124619237717145,0.0135081
1.0129862437736679,0.0131222
1.013510563775621,0.0135081
1.0140348837775743,0.0135081
1.0145592037795275,0.0135081
1.0150835237814808,0.0136368
1.015607843783434,0.0136368
1.0161321637853873,0.0136368
1.0166564837873404,0.0137654
1.0171808037892938,0.0141514
1.017705123791247,0.01428
1.0182294437932002,0.0141514
1.0187537637951536,0.0141514
1.0192780837971067,0.0141514
1.01980240379906,0.0141514
1.0203267238010132,0.0141514
1.0208510438029665,0.0140227
1.0213753638049197,0.0140227
1.021899683806873,0.0144087
1.0224240038088261,0.0145373
1.0229483238107795,0.0149232
1.0234726438127326,0.0145373
1.023996963814686,0.0144087
1.024521283816639,0.0145373
1.0250456038185924,0.0144087
1.0255699238205456,0.01428
1.026094243822499,0.01428
1.026618563824452,0.0141514
1.0271428838264054,0.0140227
1.0276672038283587,0.0137654
1.0281915238303119,0.0137654
1.0287158438322652,0.0137654
1.0292401638342183,0.0138941
1.0297644838361717,0.0138941
1.0302888038381248,0.0138941
1.0308131238400782,0.0138941
1.0313374438420313,0.0138941
1.0318617638439846,0.0136368
1.0323860838459378,0.0135081
1.0329104038478911,0.0131222
1.0334347238498443,0.0133795
1.0339590438517976,0.0135081
1.0344833638537507,0.0133795
1.035007683855704,0.0135081
1.0355320038576572,0.0136368
1.0360563238596106,0.0136368
1.0365806438615637,0.0137654
1.037104963863517,0.0140227
1.0376292838654704,0.0141514
1.0381536038674235,0.0141514
1.0386779238693769,0.0141514
1.03920224387133,0.0141514
1.0397265638732833,0.0140227
1.0402508838752365,0.0140227
1.0407752038771898,0.0140227
1.041299523879143,0.0140227
1.0418238438810963,0.0144087
1.0423481638830494,0.0144087
1.0428724838850028,0.0149232
